seed,scenario,layout_id,split,method,fixture_type,visible_hint,estimated_fixture,action,confidence,fixture_correct,parameter_error,success,first_attempt_success,repeated_failure,force_violation,damage,path_efficiency,energy,predicted_success,calibration_brier,stress_level,prob_free,prob_clamp,prob_hinge,prob_slot,prob_suction,prob_tether
0,9001,combined_fixture_stress_0_9001_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,suction,peel_then_translate,0.36686,0,0.74000,0,0,1,1,1,0.00600,2.74780,0.01645,0.00027,0.00,0.02807,0.26659,0.05907,0.05442,0.36686,0.22499
0,9001,combined_fixture_stress_0_9001_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,suction,peel_then_translate,0.61798,0,0.80000,0,0,1,0,1,0.00000,2.04990,0.01786,0.00032,0.00,0.00058,0.27312,0.04894,0.00635,0.61798,0.05303
0,9001,combined_fixture_stress_0_9001_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,suction,peel_then_translate,0.29094,0,0.79000,0,0,1,0,1,0.00100,2.04955,0.01603,0.00026,0.00,0.09441,0.20541,0.10825,0.10804,0.29094,0.19294
0,9001,combined_fixture_stress_0_9001_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,suction,cautious_probe_pull,0.35226,0,0.86000,0,0,1,0,1,0.00000,2.04990,0.01957,0.00038,0.00,0.03750,0.25389,0.06951,0.06570,0.35226,0.22115
0,9001,combined_fixture_stress_0_9001_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,suction,peel_then_translate,0.40102,0,0.70000,0,0,1,0,1,0.01000,2.04640,0.01665,0.00028,0.00,0.03275,0.29365,0.06794,0.04931,0.40102,0.15533
0,9001,combined_fixture_stress_0_9001_clamp,combined_fixture_stress,ensemble_uncertainty_planner,clamp,unknown,suction,cautious_probe_pull,0.34468,0,0.86000,0,0,1,1,1,0.00000,2.74990,0.01633,0.00027,0.00,0.00916,0.27097,0.07207,0.06572,0.34468,0.23740
0,9001,combined_fixture_stress_0_9001_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,suction,peel_then_translate,0.43998,0,0.78000,0,0,1,0,1,0.00200,2.04920,0.01686,0.00028,0.00,0.00285,0.25601,0.03894,0.03639,0.43998,0.22583
0,9001,combined_fixture_stress_0_9001_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,suction,peel_then_translate,0.42244,0,0.66000,0,0,1,1,0,0.01400,2.74500,0.01677,0.00028,0.00,0.02985,0.23085,0.05349,0.05326,0.42244,0.21011
0,9001,combined_fixture_stress_0_9001_clamp,combined_fixture_stress,oracle_fixture,clamp,unknown,clamp,release_clamp_pull,1.00000,1,0.00000,1,1,0,0,0,0.82000,1.76290,0.83190,0.02826,0.00,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
0,9002,combined_fixture_stress_0_9002_hinge,combined_fixture_stress,prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.69558,1,0.25000,0,0,1,0,0,0.17500,2.00868,0.64665,0.41815,0.00,0.03096,0.02409,0.69558,0.10650,0.04965,0.09322
0,9002,combined_fixture_stress_0_9002_hinge,combined_fixture_stress,calibrated_prototype_system_id,hinge,unknown,hinge,pivot_rotate,0.72464,1,0.20000,1,1,0,0,0,0.80000,1.78993,0.69393,0.09368,0.00,0.03740,0.03434,0.72464,0.08297,0.04689,0.07376
0,9002,combined_fixture_stress_0_9002_hinge,combined_fixture_stress,random_forest_probe_classifier,hinge,unknown,hinge,pivot_rotate,0.61920,1,0.26046,1,1,0,0,0,0.79395,1.79204,0.66446,0.11259,0.00,0.00536,0.12488,0.61920,0.21055,0.02603,0.01398
0,9002,combined_fixture_stress_0_9002_hinge,combined_fixture_stress,bayesian_fixture_belief,hinge,unknown,hinge,pivot_rotate,0.32728,1,0.29280,1,1,0,0,0,0.79072,1.79317,0.57956,0.17677,0.00,0.11430,0.13542,0.32728,0.15614,0.13091,0.13595
0,9002,combined_fixture_stress_0_9002_hinge,combined_fixture_stress,robust_impedance_planner,hinge,unknown,hinge,pivot_rotate,0.61447,1,0.33545,1,1,0,0,0,0.78646,1.79467,0.67017,0.10879,0.00,0.05436,0.05950,0.61447,0.10878,0.06920,0.09368
0,9002,combined_fixture_stress_0_9002_hinge,combined_fixture_stress,adaptive_probe_then_act,hinge,unknown,hinge,pivot_rotate,0.65755,1,0.20740,1,1,0,0,0,0.79926,1.79019,0.69588,0.09249,0.00,0.04373,0.04953,0.65755,0.09504,0.05368,0.10047
0,9002,combined_fixture_stress_0_9002_hinge,combined_fixture_stress,ensemble_uncertainty_planner,hinge,unknown,hinge,pivot_rotate,0.64958,1,0.33607,1,0,0,0,0,0.78639,1.79469,0.57818,0.17793,0.00,0.03966,0.03190,0.64958,0.12215,0.05816,0.09855
0,9002,combined_fixture_stress_0_9002_hinge,combined_fixture_stress,particle_filter_fixture,hinge,unknown,hinge,pivot_rotate,0.55287,1,0.28000,1,1,0,0,0,0.79200,1.79273,0.60178,0.15858,0.00,0.02070,0.19212,0.55287,0.10731,0.06031,0.06668
0,9002,combined_fixture_stress_0_9002_hinge,combined_fixture_stress,latent_fixture_inference_v5,hinge,unknown,hinge,cautious_probe_pull,0.40872,1,0.18139,0,0,1,0,0,0.06186,2.04828,0.12307,0.01515,0.00,0.04746,0.24563,0.40872,0.12719,0.08952,0.08147
0,9002,combined_fixture_stress_0_9002_hinge,combined_fixture_stress,oracle_fixture,hinge,unknown,hinge,pivot_rotate,1.00000,1,0.00000,1,1,0,0,0,0.82000,1.78293,0.86190,0.01907,0.00,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0,9003,combined_fixture_stress_0_9003_slot,combined_fixture_stress,prototype_system_id,slot,clamp,slot,follow_slot_axis,0.80508,1,0.25000,0,0,1,0,0,0.17500,2.19617,0.69668,0.48537,0.00,0.03135,0.01332,0.05300,0.80508,0.05582,0.04143
0,9003,combined_fixture_stress_0_9003_slot,combined_fixture_stress,calibrated_prototype_system_id,slot,clamp,slot,follow_slot_axis,0.78167,1,0.20000,1,1,0,0,0,0.80000,1.97742,0.73410,0.07070,0.00,0.02058,0.10981,0.03071,0.78167,0.03216,0.02507
0,9003,combined_fixture_stress_0_9003_slot,combined_fixture_stress,random_forest_probe_classifier,slot,clamp,slot,follow_slot_axis,0.76181,1,0.24906,0,0,1,0,0,0.17509,2.19614,0.72535,0.52613,0.00,0.00082,0.22435,0.00487,0.76181,0.00565,0.00250
0,9003,combined_fixture_stress_0_9003_slot,combined_fixture_stress,bayesian_fixture_belief,slot,clamp,slot,follow_slot_axis,0.28400,1,0.29280,1,1,0,0,0,0.79072,1.98067,0.59489,0.16411,0.00,0.11483,0.23205,0.12425,0.28400,0.12570,0.11917
0,9003,combined_fixture_stress_0_9003_slot,combined_fixture_stress,robust_impedance_planner,slot,clamp,slot,follow_slot_axis,0.65831,1,0.35249,1,1,0,0,0,0.78475,1.98276,0.70190,0.08887,0.00,0.05405,0.09184,0.06701,0.65831,0.06886,0.05993
0,9003,combined_fixture_stress_0_9003_slot,combined_fixture_stress,adaptive_probe_then_act,slot,clamp,slot,follow_slot_axis,0.72526,1,0.20198,1,1,0,0,0,0.79980,1.97749,0.73967,0.06777,0.00,0.04354,0.08034,0.05133,0.72526,0.05248,0.04705
0,9003,combined_fixture_stress_0_9003_slot,combined_fixture_stress,ensemble_uncertainty_planner,slot,clamp,slot,follow_slot_axis,0.74599,1,0.32064,1,1,0,0,0,0.78794,1.98165,0.62765,0.13864,0.00,0.04378,0.02035,0.06382,0.74599,0.06955,0.05651
0,9003,combined_fixture_stress_0_9003_slot,combined_fixture_stress,particle_filter_fixture,slot,clamp,slot,follow_slot_axis,0.57014,1,0.28000,1,0,0,0,0,0.79200,1.98022,0.63149,0.13580,0.00,0.01368,0.33249,0.03010,0.57014,0.03267,0.02091
0,9003,combined_fixture_stress_0_9003_slot,combined_fixture_stress,latent_fixture_inference_v5,slot,clamp,clamp,release_clamp_pull,0.43345,0,0.66000,0,0,1,0,1,0.13400,2.21052,0.01683,0.00028,0.00,0.04004,0.43345,0.05343,0.37153,0.05569,0.04586
0,9003,combined_fixture_stress_0_9003_slot,combined_fixture_stress,oracle_fixture,slot,clamp,slot,follow_slot_axis,1.00000,1,0.00000,1,1,0,0,0,0.82000,1.97042,0.89190,0.01169,0.00,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
0,9004,combined_fixture_stress_0_9004_suction,combined_fixture_stress,prototype_system_id,suction,unknown,suction,peel_then_translate,0.63551,1,0.25000,0,0,1,0,0,0.05500,2.01011,0.61680,0.38044,0.00,0.00797,0.11619,0.03982,0.11583,0.63551,0.08467
0,9004,combined_fixture_stress_0_9004_suction,combined_fixture_stress,calibrated_prototype_system_id,suction,unknown,suction,peel_then_translate,0.67364,1,0.20000,1,1,0,0,0,0.68000,1.79136,0.66502,0.11221,0.00,0.02849,0.09288,0.04241,0.09261,0.67364,0.06998
0,9004,combined_fixture_stress_0_9004_suction,combined_fixture_stress,random_forest_probe_classifier,suction,unknown,suction,peel_then_translate,0.97159,1,0.23227,0,0,1,0,0,0.05677,2.00949,0.72639,0.52765,0.00,0.00031,0.01491,0.00181,0.00497,0.97159,0.00642
0,9004,combined_fixture_stress_0_9004_suction,combined_fixture_stress,bayesian_fixture_belief,suction,unknown,suction,peel_then_translate,0.44723,1,0.29280,1,1,0,0,0,0.67072,1.79461,0.58664,0.17087,0.00,0.09498,0.12830,0.10066,0.11553,0.44723,0.11329
0,9004,combined_fixture_stress_0_9004_suction,combined_fixture_stress,robust_impedance_planner,suction,unknown,suction,peel_then_translate,0.62121,1,0.33176,1,0,0,0,0,0.66682,1.79597,0.65470,0.11923,0.00,0.03823,0.10531,0.05353,0.10024,0.62121,0.08147
0,9004,combined_fixture_stress_0_9004_suction,combined_fixture_stress,adaptive_probe_then_act,suction,unknown,suction,peel_then_translate,0.70819,1,0.20334,1,1,0,0,0,0.67967,1.79148,0.68954,0.09638,0.00,0.03313,0.07359,0.04136,0.08559,0.70819,0.05813
0,9004,combined_fixture_stress_0_9004_suction,combined_fixture_stress,ensemble_uncertainty_planner,suction,unknown,suction,peel_then_translate,0.55871,1,0.35061,1,1,0,0,1,0.66494,1.79663,0.54052,0.21113,0.00,0.01288,0.14027,0.05153,0.13460,0.55871,0.10201
0,9004,combined_fixture_stress_0_9004_suction,combined_fixture_stress,particle_filter_fixture,suction,unknown,suction,peel_then_translate,0.77456,1,0.28000,0,0,1,0,0,0.05200,2.01116,0.62574,0.39155,0.00,0.00313,0.08265,0.02021,0.06791,0.77456,0.05155
0,9004,combined_fixture_stress_0_9004_suction,combined_fixture_stress,latent_fixture_inference_v5,suction,unknown,suction,peel_then_translate,0.71531,1,0.15993,1,1,0,0,0,0.68401,1.78996,0.71223,0.08281,0.00,0.02979,0.08722,0.03953,0.06724,0.71531,0.06092
0,9004,combined_fixture_stress_0_9004_suction,combined_fixture_stress,oracle_fixture,suction,unknown,suction,peel_then_translate,1.00000,1,0.00000,1,1,0,0,0,0.70000,1.78436,0.84190,0.02500,0.00,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
0,9005,combined_fixture_stress_0_9005_tether,combined_fixture_stress,prototype_system_id,tether,unknown,tether,unwind_tether,0.62570,1,0.25000,1,1,0,0,0,0.67500,1.89054,0.59701,0.16240,0.00,0.01736,0.06687,0.17096,0.05567,0.06344,0.62570
0,9005,combined_fixture_stress_0_9005_tether,combined_fixture_stress,calibrated_prototype_system_id,tether,unknown,tether,unwind_tether,0.66363,1,0.20000,0,0,1,0,0,0.06000,2.10579,0.64485,0.41583,0.00,0.03186,0.05839,0.13842,0.05147,0.05622,0.66363
0,9005,combined_fixture_stress_0_9005_tether,combined_fixture_stress,random_forest_probe_classifier,tether,unknown,tether,unwind_tether,0.77522,1,0.24798,1,1,0,0,0,0.67520,1.89047,0.66298,0.11359,0.00,0.00240,0.10852,0.07757,0.02113,0.01515,0.77522
0,9005,combined_fixture_stress_0_9005_tether,combined_fixture_stress,bayesian_fixture_belief,tether,unknown,tether,unwind_tether,0.33158,1,0.29280,1,1,0,0,0,0.67072,1.89203,0.54790,0.20439,0.00,0.10286,0.15493,0.16499,0.12343,0.12222,0.33158
0,9005,combined_fixture_stress_0_9005_tether,combined_fixture_stress,robust_impedance_planner,tether,unknown,tether,unwind_tether,0.57036,1,0.34062,1,1,0,0,0,0.66594,1.89371,0.62434,0.14112,0.00,0.04465,0.08776,0.15370,0.06999,0.07354,0.57036
0,9005,combined_fixture_stress_0_9005_tether,combined_fixture_stress,adaptive_probe_then_act,tether,unknown,tether,unwind_tether,0.64787,1,0.20817,1,1,0,0,0,0.67918,1.88907,0.65753,0.11729,0.00,0.03734,0.06704,0.13960,0.05320,0.05494,0.64787
0,9005,combined_fixture_stress_0_9005_tether,combined_fixture_stress,ensemble_uncertainty_planner,tether,unknown,tether,unwind_tether,0.55442,1,0.35129,1,1,0,0,0,0.66487,1.89408,0.52209,0.22840,0.00,0.02555,0.08431,0.18451,0.07155,0.07966,0.55442
0,9005,combined_fixture_stress_0_9005_tether,combined_fixture_stress,particle_filter_fixture,tether,unknown,tether,unwind_tether,0.54451,1,0.28000,0,0,1,0,0,0.05200,2.10859,0.56527,0.31953,0.00,0.01021,0.19076,0.14525,0.05688,0.05240,0.54451
0,9005,combined_fixture_stress_0_9005_tether,combined_fixture_stress,latent_fixture_inference_v5,tether,unknown,tether,unwind_tether,0.43053,1,0.17986,1,1,0,0,0,0.68201,1.88808,0.62868,0.13788,0.00,0.03698,0.23414,0.14465,0.08098,0.07272,0.43053
0,9005,combined_fixture_stress_0_9005_tether,combined_fixture_stress,oracle_fixture,tether,unknown,tether,unwind_tether,1.00000,1,0.00000,1,0,0,0,1,0.70000,1.88179,0.82190,0.03172,0.00,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0,9006,combined_fixture_stress_0_9006_free,combined_fixture_stress,prototype_system_id,free,unknown,free,direct_translate,0.84135,1,0.25000,1,0,0,0,0,0.79500,1.80339,0.78061,0.04813,0.00,0.84135,0.00564,0.04739,0.04919,0.01935,0.03708
0,9006,combined_fixture_stress_0_9006_free,combined_fixture_stress,calibrated_prototype_system_id,free,unknown,free,direct_translate,0.81466,1,0.20000,1,1,0,0,0,0.80000,1.80164,0.81717,0.03343,0.00,0.81466,0.02762,0.04329,0.04414,0.03167,0.03863
0,9006,combined_fixture_stress_0_9006_free,combined_fixture_stress,random_forest_probe_classifier,free,unknown,free,direct_translate,0.76417,1,0.24887,1,1,0,0,1,0.79511,1.80335,0.80063,0.03975,0.00,0.76417,0.04411,0.06747,0.06161,0.03271,0.02992
0,9006,combined_fixture_stress_0_9006_free,combined_fixture_stress,bayesian_fixture_belief,free,unknown,free,direct_translate,0.30433,1,0.29280,1,1,0,0,0,0.79072,1.80489,0.66354,0.11320,0.00,0.30433,0.12152,0.15363,0.15314,0.12966,0.13772
0,9006,combined_fixture_stress_0_9006_free,combined_fixture_stress,robust_impedance_planner,free,unknown,free,direct_translate,0.68185,1,0.33651,1,1,0,0,1,0.78635,1.80642,0.78425,0.04655,0.00,0.68185,0.04742,0.07521,0.07581,0.05490,0.06480
0,9006,combined_fixture_stress_0_9006_free,combined_fixture_stress,adaptive_probe_then_act,free,unknown,free,direct_translate,0.72340,1,0.20213,1,1,0,0,0,0.79979,1.80172,0.81301,0.03497,0.00,0.72340,0.04177,0.05977,0.07646,0.04636,0.05225
0,9006,combined_fixture_stress_0_9006_free,combined_fixture_stress,ensemble_uncertainty_planner,free,unknown,free,direct_translate,0.79119,1,0.31341,1,1,0,0,0,0.78866,1.80561,0.71357,0.08204,0.00,0.79119,0.00925,0.05957,0.06384,0.02696,0.04919
0,9006,combined_fixture_stress_0_9006_free,combined_fixture_stress,particle_filter_fixture,free,unknown,free,direct_translate,0.59132,1,0.28000,1,1,0,0,0,0.79200,1.80444,0.70660,0.08609,0.00,0.59132,0.06610,0.11842,0.11074,0.05479,0.05863
0,9006,combined_fixture_stress_0_9006_free,combined_fixture_stress,latent_fixture_inference_v5,free,unknown,free,cautious_probe_pull,0.38822,1,0.18282,0,0,1,0,1,0.06172,2.06004,0.48649,0.23667,0.00,0.38822,0.10814,0.16208,0.15280,0.09398,0.09478
0,9006,combined_fixture_stress_0_9006_free,combined_fixture_stress,oracle_fixture,free,unknown,free,direct_translate,1.00000,1,0.00000,1,1,0,0,0,0.82000,1.79464,0.97190,0.00079,0.00,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0,9007,combined_fixture_stress_0_9007_clamp,combined_fixture_stress,prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.61536,1,0.25000,0,0,1,0,0,0.17500,2.13197,0.60400,0.36482,0.00,0.00231,0.61536,0.02523,0.02221,0.20705,0.12784
0,9007,combined_fixture_stress_0_9007_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.63564,1,0.20000,1,1,0,1,0,0.80000,2.61322,0.64825,0.12373,0.00,0.02701,0.63564,0.03506,0.03374,0.16792,0.10064
0,9007,combined_fixture_stress_0_9007_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,clamp,release_clamp_pull,0.63843,1,0.25893,0,0,1,1,0,0.17411,2.83228,0.64192,0.41206,0.00,0.00021,0.63843,0.00215,0.00302,0.32341,0.03278
0,9007,combined_fixture_stress_0_9007_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,suction,peel_then_translate,0.26470,0,0.79000,0,0,1,0,1,0.00100,2.19287,0.01588,0.00025,0.00,0.10272,0.25872,0.10800,0.10834,0.26470,0.15753
0,9007,combined_fixture_stress_0_9007_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,clamp,release_clamp_pull,0.52615,1,0.34666,1,1,0,0,0,0.78533,1.91835,0.62265,0.14239,0.00,0.03950,0.52615,0.04967,0.04855,0.21359,0.12254
0,9007,combined_fixture_stress_0_9007_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,clamp,release_clamp_pull,0.62690,1,0.20985,1,0,0,0,0,0.79902,1.91356,0.66175,0.11441,0.00,0.03509,0.62690,0.04053,0.04005,0.17038,0.08704
0,9007,combined_fixture_stress_0_9007_clamp,combined_fixture_stress,ensemble_uncertainty_planner,clamp,unknown,clamp,release_clamp_pull,0.56103,1,0.35024,0,0,1,0,0,0.16498,2.13547,0.53224,0.28328,0.00,0.00415,0.56103,0.03434,0.03111,0.22940,0.13998
0,9007,combined_fixture_stress_0_9007_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,clamp,release_clamp_pull,0.45792,1,0.28000,0,0,1,0,0,0.17200,2.13302,0.55804,0.31141,0.00,0.00089,0.45792,0.01336,0.01322,0.39946,0.11515
0,9007,combined_fixture_stress_0_9007_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,suction,peel_then_translate,0.44101,0,0.66000,0,0,1,1,1,0.01400,2.88832,0.01687,0.00028,0.00,0.03126,0.32036,0.03941,0.04039,0.44101,0.12757
0,9007,combined_fixture_stress_0_9007_clamp,combined_fixture_stress,oracle_fixture,clamp,unknown,clamp,release_clamp_pull,1.00000,1,0.00000,1,1,0,0,0,0.82000,1.90622,0.83190,0.02826,0.00,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
1,9000,combined_fixture_stress_1_9000_hinge,combined_fixture_stress,prototype_system_id,hinge,suction,hinge,pivot_rotate,0.55135,1,0.25000,0,0,1,1,0,0.17500,2.69449,0.61810,0.38204,0.00,0.02637,0.04901,0.55135,0.14311,0.07305,0.15711
1,9000,combined_fixture_stress_1_9000_hinge,combined_fixture_stress,calibrated_prototype_system_id,hinge,suction,hinge,pivot_rotate,0.58145,1,0.20000,0,0,1,1,0,0.18000,2.69274,0.66378,0.44061,0.00,0.02033,0.03287,0.58145,0.10414,0.14460,0.11661
1,9000,combined_fixture_stress_1_9000_hinge,combined_fixture_stress,random_forest_probe_classifier,hinge,suction,hinge,pivot_rotate,0.75538,1,0.24957,1,0,0,0,0,0.79504,1.77748,0.69586,0.09250,0.00,0.00408,0.11096,0.75538,0.02898,0.04534,0.05526
1,9000,combined_fixture_stress_1_9000_hinge,combined_fixture_stress,bayesian_fixture_belief,hinge,suction,hinge,pivot_rotate,0.27423,1,0.29280,1,1,0,0,0,0.79072,1.77899,0.56895,0.18580,0.00,0.09984,0.13684,0.27423,0.14548,0.21242,0.13120
1,9000,combined_fixture_stress_1_9000_hinge,combined_fixture_stress,robust_impedance_planner,hinge,suction,hinge,pivot_rotate,0.49943,1,0.33416,1,1,0,0,1,0.78658,1.78044,0.64630,0.12510,0.00,0.04756,0.07252,0.49943,0.13130,0.11414,0.13506
1,9000,combined_fixture_stress_1_9000_hinge,combined_fixture_stress,adaptive_probe_then_act,hinge,suction,hinge,pivot_rotate,0.59844,1,0.21212,1,1,0,0,0,0.79879,1.77617,0.68188,0.10120,0.00,0.03833,0.05659,0.59844,0.10823,0.08940,0.10902
1,9000,combined_fixture_stress_1_9000_hinge,combined_fixture_stress,ensemble_uncertainty_planner,hinge,suction,hinge,pivot_rotate,0.51365,1,0.35782,1,0,0,0,0,0.78422,1.78127,0.54814,0.20417,0.00,0.03337,0.05572,0.51365,0.15259,0.07886,0.16581
1,9000,combined_fixture_stress_1_9000_hinge,combined_fixture_stress,particle_filter_fixture,hinge,suction,hinge,pivot_rotate,0.46674,1,0.28000,1,1,0,0,0,0.79200,1.77854,0.58519,0.17207,0.00,0.01716,0.18519,0.46674,0.12208,0.10283,0.10600
1,9000,combined_fixture_stress_1_9000_hinge,combined_fixture_stress,latent_fixture_inference_v5,hinge,suction,hinge,cautious_probe_pull,0.35906,1,0.18487,1,0,0,1,1,0.68151,2.51721,0.12016,0.77412,0.00,0.04053,0.22903,0.35906,0.12398,0.15139,0.09601
1,9000,combined_fixture_stress_1_9000_hinge,combined_fixture_stress,oracle_fixture,hinge,suction,hinge,pivot_rotate,1.00000,1,0.00000,1,1,0,0,0,0.82000,1.76874,0.86190,0.01907,0.00,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
1,9001,combined_fixture_stress_1_9001_slot,combined_fixture_stress,prototype_system_id,slot,unknown,slot,follow_slot_axis,0.79810,1,0.25000,1,1,0,1,0,0.79500,2.62194,0.69524,0.09288,0.00,0.04251,0.01100,0.04408,0.79810,0.06531,0.03899
1,9001,combined_fixture_stress_1_9001_slot,combined_fixture_stress,calibrated_prototype_system_id,slot,unknown,slot,follow_slot_axis,0.79341,1,0.20000,1,1,0,0,0,0.80000,1.92019,0.73667,0.06934,0.00,0.04167,0.02911,0.04242,0.79341,0.05336,0.04003
1,9001,combined_fixture_stress_1_9001_slot,combined_fixture_stress,random_forest_probe_classifier,slot,unknown,slot,follow_slot_axis,0.72507,1,0.25199,1,1,0,1,0,0.79480,2.62201,0.71654,0.08035,0.00,0.04501,0.20264,0.01266,0.72507,0.01011,0.00450
1,9001,combined_fixture_stress_1_9001_slot,combined_fixture_stress,bayesian_fixture_belief,slot,unknown,slot,follow_slot_axis,0.32449,1,0.29280,0,0,1,0,1,0.17072,2.14044,0.60333,0.36400,0.00,0.12554,0.14185,0.13743,0.32449,0.14124,0.12945
1,9001,combined_fixture_stress_1_9001_slot,combined_fixture_stress,robust_impedance_planner,slot,unknown,slot,follow_slot_axis,0.67004,1,0.34729,1,1,0,0,0,0.78527,1.92534,0.70586,0.08652,0.00,0.06288,0.05681,0.06809,0.67004,0.07932,0.06285
1,9001,combined_fixture_stress_1_9001_slot,combined_fixture_stress,adaptive_probe_then_act,slot,unknown,slot,follow_slot_axis,0.73710,1,0.20103,0,0,1,0,0,0.17990,2.13722,0.74258,0.55143,0.00,0.04949,0.04935,0.05387,0.73710,0.06011,0.05007
1,9001,combined_fixture_stress_1_9001_slot,combined_fixture_stress,ensemble_uncertainty_planner,slot,unknown,slot,follow_slot_axis,0.73055,1,0.32311,0,0,1,0,0,0.16769,2.14150,0.62404,0.38943,0.00,0.05414,0.01770,0.06101,0.73055,0.08327,0.05332
1,9001,combined_fixture_stress_1_9001_slot,combined_fixture_stress,particle_filter_fixture,slot,unknown,slot,follow_slot_axis,0.57614,1,0.28000,1,0,0,1,0,0.79200,2.62299,0.63270,0.13491,0.00,0.02003,0.29985,0.03712,0.57614,0.04415,0.02271
