seed,scenario,layout_id,split,method,fixture_type,visible_hint,estimated_fixture,action,confidence,fixture_correct,parameter_error,success,first_attempt_success,repeated_failure,force_violation,damage,path_efficiency,energy,predicted_success,calibration_brier,stress_level,prob_free,prob_clamp,prob_hinge,prob_slot,prob_suction,prob_tether
6,7000,combined_fixture_stress_6_7000_suction,combined_fixture_stress,latent_fixture_full,suction,unknown,suction,peel_then_translate,0.79123,1,0.11000,1,1,0,0,0,0.68900,1.91783,0.77103,0.05243,0.00,0.00594,0.08817,0.03468,0.03538,0.79123,0.04461
6,7000,combined_fixture_stress_6_7000_suction,combined_fixture_stress,latent_fixture_no_torque_features,suction,unknown,suction,peel_then_translate,0.71126,1,0.17000,0,0,1,0,0,0.06300,2.13693,0.72236,0.52181,0.00,0.01525,0.10337,0.02890,0.05185,0.71126,0.08937
6,7000,combined_fixture_stress_6_7000_suction,combined_fixture_stress,latent_fixture_no_compliance_anisotropy,suction,unknown,suction,peel_then_translate,0.79139,1,0.17000,1,1,0,0,0,0.68300,1.91993,0.73999,0.06760,0.00,0.00502,0.10138,0.03691,0.01901,0.79139,0.04629
6,7000,combined_fixture_stress_6_7000_suction,combined_fixture_stress,latent_fixture_no_release_cues,suction,unknown,clamp,release_clamp_pull,0.49002,0,0.74000,0,0,1,1,0,0.12600,2.81488,0.01714,0.00029,0.00,0.01539,0.49002,0.11058,0.13003,0.06104,0.19293
6,7000,combined_fixture_stress_6_7000_suction,combined_fixture_stress,latent_fixture_no_hysteresis_memory,suction,unknown,suction,peel_then_translate,0.77521,1,0.17000,1,1,0,0,0,0.68300,1.91993,0.73644,0.06947,0.00,0.01222,0.06115,0.06933,0.05653,0.77521,0.02555
6,7000,combined_fixture_stress_6_7000_suction,combined_fixture_stress,latent_fixture_no_particle_refinement,suction,unknown,suction,peel_then_translate,0.90184,1,0.11000,1,1,0,0,0,0.68900,1.91783,0.78180,0.04761,0.00,0.00105,0.05671,0.00677,0.01011,0.90184,0.02352
6,7000,combined_fixture_stress_6_7000_suction,combined_fixture_stress,latent_fixture_no_safety_margin,suction,unknown,suction,peel_then_translate,0.79123,1,0.11000,1,1,0,0,0,0.68900,1.91783,0.75691,0.05909,0.00,0.00594,0.08817,0.03468,0.03538,0.79123,0.04461
6,7001,combined_fixture_stress_6_7001_tether,combined_fixture_stress,latent_fixture_full,tether,unknown,tether,unwind_tether,0.37162,1,0.11000,1,1,0,0,0,0.68900,1.86382,0.65834,0.11673,0.00,0.01350,0.33611,0.07359,0.11554,0.08963,0.37162
6,7001,combined_fixture_stress_6_7001_tether,combined_fixture_stress,latent_fixture_no_torque_features,tether,unknown,clamp,release_clamp_pull,0.36346,0,0.74000,0,0,1,0,1,0.12600,2.06087,0.01644,0.00027,0.00,0.02554,0.36346,0.04139,0.11786,0.08938,0.36237
6,7001,combined_fixture_stress_6_7001_tether,combined_fixture_stress,latent_fixture_no_compliance_anisotropy,tether,unknown,tether,unwind_tether,0.39886,1,0.17000,1,1,0,0,0,0.68300,1.86592,0.63699,0.13178,0.00,0.01310,0.37343,0.08078,0.03692,0.09690,0.39886
6,7001,combined_fixture_stress_6_7001_tether,combined_fixture_stress,latent_fixture_no_release_cues,tether,unknown,tether,unwind_tether,0.38458,1,0.17000,0,0,1,0,0,0.06300,2.08292,0.63392,0.40186,0.00,0.01387,0.34954,0.07551,0.11931,0.05720,0.38458
6,7001,combined_fixture_stress_6_7001_tether,combined_fixture_stress,latent_fixture_no_hysteresis_memory,tether,unknown,clamp,release_clamp_pull,0.35146,0,0.74000,0,0,1,1,1,0.12600,2.76087,0.01637,0.00027,0.00,0.03480,0.35146,0.17008,0.26023,0.12490,0.05854
6,7001,combined_fixture_stress_6_7001_tether,combined_fixture_stress,latent_fixture_no_particle_refinement,tether,unknown,clamp,release_clamp_pull,0.44091,0,0.68000,0,0,1,1,0,0.13200,2.75877,0.01687,0.00028,0.00,0.00854,0.44091,0.04348,0.09208,0.05690,0.35808
6,7001,combined_fixture_stress_6_7001_tether,combined_fixture_stress,latent_fixture_no_safety_margin,tether,unknown,tether,direct_translate,0.37162,1,0.11000,1,0,0,1,1,0.80900,2.52182,0.16802,0.69218,0.00,0.01350,0.33611,0.07359,0.11554,0.08963,0.37162
6,7002,combined_fixture_stress_6_7002_free,combined_fixture_stress,latent_fixture_full,free,free,free,direct_translate,0.38120,1,0.11000,1,1,0,0,0,0.80900,1.93629,0.78449,0.04644,0.00,0.38120,0.14038,0.10844,0.14103,0.11927,0.10967
6,7002,combined_fixture_stress_6_7002_free,combined_fixture_stress,latent_fixture_no_torque_features,free,free,free,direct_translate,0.25432,1,0.17000,1,1,0,0,0,0.80300,1.93839,0.72467,0.07581,0.00,0.25432,0.17260,0.06331,0.17982,0.15663,0.17332
6,7002,combined_fixture_stress_6_7002_free,combined_fixture_stress,latent_fixture_no_compliance_anisotropy,free,free,free,direct_translate,0.28088,1,0.17000,1,1,0,0,0,0.80300,1.93839,0.73148,0.07210,0.00,0.28088,0.16529,0.15336,0.09699,0.15443,0.14904
6,7002,combined_fixture_stress_6_7002_free,combined_fixture_stress,latent_fixture_no_release_cues,free,free,free,direct_translate,0.40245,1,0.17000,1,1,0,0,0,0.80300,1.93839,0.76266,0.05633,0.00,0.40245,0.15879,0.12128,0.15665,0.03836,0.12247
6,7002,combined_fixture_stress_6_7002_free,combined_fixture_stress,latent_fixture_no_hysteresis_memory,free,free,free,direct_translate,0.42448,1,0.17000,1,1,0,0,0,0.80300,1.93839,0.76831,0.05368,0.00,0.42448,0.11119,0.12672,0.15831,0.13763,0.04168
6,7002,combined_fixture_stress_6_7002_free,combined_fixture_stress,latent_fixture_no_particle_refinement,free,free,free,direct_translate,0.21996,1,0.11000,1,1,0,0,0,0.80900,1.93629,0.72993,0.07294,0.00,0.21996,0.19696,0.13644,0.15962,0.15118,0.13584
6,7002,combined_fixture_stress_6_7002_free,combined_fixture_stress,latent_fixture_no_safety_margin,free,free,free,direct_translate,0.38120,1,0.11000,1,1,0,0,0,0.80900,1.93629,0.77209,0.05194,0.00,0.38120,0.14038,0.10844,0.14103,0.11927,0.10967
6,7003,combined_fixture_stress_6_7003_clamp,combined_fixture_stress,latent_fixture_full,clamp,unknown,suction,peel_then_translate,0.41568,0,0.68000,0,0,1,1,0,0.01200,2.84402,0.02334,0.00054,0.00,0.00231,0.30812,0.02626,0.01969,0.41568,0.22794
6,7003,combined_fixture_stress_6_7003_clamp,combined_fixture_stress,latent_fixture_no_torque_features,clamp,unknown,suction,peel_then_translate,0.41528,0,0.74000,0,0,1,0,1,0.00600,2.14612,0.01673,0.00028,0.00,0.01153,0.24085,0.03078,0.04183,0.41528,0.25973
6,7003,combined_fixture_stress_6_7003_clamp,combined_fixture_stress,latent_fixture_no_compliance_anisotropy,clamp,unknown,suction,peel_then_translate,0.41657,0,0.74000,0,0,1,1,1,0.00600,2.84612,0.01673,0.00028,0.00,0.00223,0.31632,0.02465,0.00976,0.41657,0.23046
6,7003,combined_fixture_stress_6_7003_clamp,combined_fixture_stress,latent_fixture_no_release_cues,clamp,unknown,clamp,release_clamp_pull,0.48656,1,0.17000,1,1,0,0,0,0.80300,1.86717,0.66435,0.11266,0.00,0.00375,0.48656,0.04452,0.03400,0.04307,0.38810
6,7003,combined_fixture_stress_6_7003_clamp,combined_fixture_stress,latent_fixture_no_hysteresis_memory,clamp,unknown,suction,peel_then_translate,0.63161,0,0.74000,0,0,1,1,1,0.00600,2.84612,0.01794,0.00032,0.00,0.00604,0.17170,0.08481,0.06053,0.63161,0.04532
6,7003,combined_fixture_stress_6_7003_clamp,combined_fixture_stress,latent_fixture_no_particle_refinement,clamp,unknown,suction,peel_then_translate,0.50639,0,0.68000,0,0,1,0,1,0.01200,2.14402,0.01724,0.00030,0.00,0.00146,0.22545,0.01778,0.01464,0.50639,0.23429
6,7003,combined_fixture_stress_6_7003_clamp,combined_fixture_stress,latent_fixture_no_safety_margin,clamp,unknown,suction,direct_translate,0.41568,0,0.68000,0,0,1,1,1,0.13200,2.80202,0.01673,0.00028,0.00,0.00231,0.30812,0.02626,0.01969,0.41568,0.22794
6,7004,combined_fixture_stress_6_7004_hinge,combined_fixture_stress,latent_fixture_full,hinge,clamp,clamp,release_clamp_pull,0.43923,0,0.68000,0,0,1,0,1,0.13200,2.07170,0.02352,0.00055,0.00,0.03559,0.43923,0.23989,0.13965,0.07287,0.07277
6,7004,combined_fixture_stress_6_7004_hinge,combined_fixture_stress,latent_fixture_no_torque_features,hinge,clamp,clamp,release_clamp_pull,0.52142,0,0.74000,0,0,1,1,1,0.12600,2.77380,0.01732,0.00030,0.00,0.04360,0.52142,0.05623,0.15770,0.10297,0.11808
6,7004,combined_fixture_stress_6_7004_hinge,combined_fixture_stress,latent_fixture_no_compliance_anisotropy,hinge,clamp,clamp,release_clamp_pull,0.49431,0,0.74000,0,0,1,0,0,0.12600,2.07380,0.01717,0.00029,0.00,0.02720,0.49431,0.27169,0.04292,0.08118,0.08270
6,7004,combined_fixture_stress_6_7004_hinge,combined_fixture_stress,latent_fixture_no_release_cues,hinge,clamp,clamp,release_clamp_pull,0.46537,0,0.74000,0,0,1,1,0,0.12600,2.77380,0.01701,0.00029,0.00,0.03633,0.46537,0.24582,0.14492,0.03281,0.07475
6,7004,combined_fixture_stress_6_7004_hinge,combined_fixture_stress,latent_fixture_no_hysteresis_memory,hinge,clamp,clamp,release_clamp_pull,0.38323,0,0.74000,0,0,1,1,1,0.12600,2.77380,0.01655,0.00027,0.00,0.04013,0.38323,0.27132,0.16579,0.08899,0.05054
6,7004,combined_fixture_stress_6_7004_hinge,combined_fixture_stress,latent_fixture_no_particle_refinement,hinge,clamp,clamp,release_clamp_pull,0.61521,0,0.68000,0,0,1,1,0,0.13200,2.77170,0.01785,0.00032,0.00,0.01617,0.61521,0.13165,0.11773,0.07509,0.04415
6,7004,combined_fixture_stress_6_7004_hinge,combined_fixture_stress,latent_fixture_no_safety_margin,hinge,clamp,clamp,direct_translate,0.43923,0,0.68000,0,0,1,1,0,0.13200,2.77170,0.01686,0.00028,0.00,0.03559,0.43923,0.23989,0.13965,0.07287,0.07277
6,7005,combined_fixture_stress_6_7005_slot,combined_fixture_stress,latent_fixture_full,slot,hinge,clamp,release_clamp_pull,0.43705,0,0.68000,0,0,1,1,0,0.13200,2.59683,0.02350,0.00055,0.00,0.03413,0.43705,0.10070,0.29258,0.08717,0.04837
6,7005,combined_fixture_stress_6_7005_slot,combined_fixture_stress,latent_fixture_no_torque_features,slot,hinge,clamp,release_clamp_pull,0.49590,0,0.74000,0,0,1,1,0,0.12600,2.59893,0.01718,0.00030,0.00,0.04442,0.49590,0.06053,0.18845,0.10919,0.10151
6,7005,combined_fixture_stress_6_7005_slot,combined_fixture_stress,latent_fixture_no_compliance_anisotropy,slot,hinge,clamp,release_clamp_pull,0.50170,0,0.74000,0,0,1,1,0,0.12600,2.59893,0.01721,0.00030,0.00,0.03109,0.50170,0.13161,0.15235,0.11606,0.06720
6,7005,combined_fixture_stress_6_7005_slot,combined_fixture_stress,latent_fixture_no_release_cues,slot,hinge,clamp,release_clamp_pull,0.46550,0,0.74000,0,0,1,0,1,0.12600,1.89893,0.01701,0.00029,0.00,0.03496,0.46550,0.10605,0.30001,0.04301,0.05046
6,7005,combined_fixture_stress_6_7005_slot,combined_fixture_stress,latent_fixture_no_hysteresis_memory,slot,hinge,clamp,release_clamp_pull,0.38297,0,0.74000,0,0,1,1,1,0.12600,2.59893,0.01654,0.00027,0.00,0.04870,0.38297,0.13192,0.30050,0.10255,0.03337
6,7005,combined_fixture_stress_6_7005_slot,combined_fixture_stress,latent_fixture_no_particle_refinement,slot,hinge,clamp,release_clamp_pull,0.61732,0,0.68000,0,0,1,0,1,0.13200,1.89683,0.01786,0.00032,0.00,0.01526,0.61732,0.11301,0.13110,0.08015,0.04316
6,7005,combined_fixture_stress_6_7005_slot,combined_fixture_stress,latent_fixture_no_safety_margin,slot,hinge,clamp,direct_translate,0.43705,0,0.68000,0,0,1,1,0,0.13200,2.59683,0.14565,0.02121,0.00,0.03413,0.43705,0.10070,0.29258,0.08717,0.04837
6,7006,combined_fixture_stress_6_7006_suction,combined_fixture_stress,latent_fixture_full,suction,suction,suction,peel_then_translate,0.85757,1,0.11000,1,1,0,0,0,0.68900,2.01647,0.78624,0.04569,0.00,0.00160,0.07878,0.01059,0.01856,0.85757,0.03290
6,7006,combined_fixture_stress_6_7006_suction,combined_fixture_stress,latent_fixture_no_torque_features,suction,suction,suction,peel_then_translate,0.73926,1,0.17000,1,1,0,0,0,0.68300,2.01857,0.72852,0.07370,0.00,0.01212,0.09227,0.02852,0.04366,0.73926,0.08418
6,7006,combined_fixture_stress_6_7006_suction,combined_fixture_stress,latent_fixture_no_compliance_anisotropy,suction,suction,suction,peel_then_translate,0.86513,1,0.17000,0,0,1,0,0,0.06300,2.23557,0.75622,0.57187,0.00,0.00169,0.07675,0.01022,0.01461,0.86513,0.03161
6,7006,combined_fixture_stress_6_7006_suction,combined_fixture_stress,latent_fixture_no_release_cues,suction,suction,clamp,release_clamp_pull,0.53572,0,0.74000,0,0,1,1,0,0.12600,2.91352,0.01740,0.00030,0.00,0.00751,0.53572,0.05876,0.08970,0.09202,0.21628
6,7006,combined_fixture_stress_6_7006_suction,combined_fixture_stress,latent_fixture_no_hysteresis_memory,suction,suction,suction,peel_then_translate,0.83059,1,0.17000,1,1,0,0,0,0.68300,2.01857,0.74862,0.06319,0.00,0.00438,0.06520,0.02756,0.04563,0.83059,0.02663
6,7006,combined_fixture_stress_6_7006_suction,combined_fixture_stress,latent_fixture_no_particle_refinement,suction,suction,suction,peel_then_translate,0.94172,1,0.11000,1,1,0,0,0,0.68900,2.01647,0.79078,0.04377,0.00,0.00048,0.03732,0.00379,0.00266,0.94172,0.01403
6,7006,combined_fixture_stress_6_7006_suction,combined_fixture_stress,latent_fixture_no_safety_margin,suction,suction,suction,peel_then_translate,0.85757,1,0.11000,1,1,0,0,0,0.68900,2.01647,0.77184,0.05206,0.00,0.00160,0.07878,0.01059,0.01856,0.85757,0.03290
